c_personid,c_year,c_index_year
385025,1265,1235
531321,1265,1235
531954,1265,1235
531973,1265,1235
531984,1265,1235
532816,1265,1235
532835,1265,1235
532919,1265,1235
533276,1265,1235
533320,1265,1235
533321,1265,1235
533322,1265,1235
533323,1265,1235
533324,1265,1235
533325,1265,1235
533326,1265,1235
533327,1265,1235
533328,1265,1235
533329,1265,1235
533330,1265,1235
533331,1265,1235
533332,1265,1235
533333,1265,1235
533334,1265,1235
533335,1265,1235
533336,1265,1235
533337,1265,1235
533338,1265,1235
533339,1265,1235
533340,1265,1235
533341,1265,1235
533342,1265,1235
533343,1265,1235
533344,1265,1235
533345,1265,1235
533346,1265,1235
533347,1265,1235
533348,1265,1235
533349,1265,1235
533350,1265,1235
533351,1265,1235
533352,1265,1235
533354,1265,1235
533355,1265,1235
533356,1265,1235
533357,1265,1235
533358,1265,1235
533359,1265,1235
533360,1265,1235
533361,1265,1235
533362,1265,1235
533363,1265,1235
533364,1265,1235
533365,1265,1235
533366,1265,1235
533367,1265,1235
533368,1265,1235
533369,1265,1235
533370,1265,1235
533371,1265,1235
533372,1265,1235
533373,1265,1235
533374,1265,1235
533375,1265,1235
533376,1265,1235
533377,1265,1235
533378,1265,1235
533379,1265,1235
533380,1265,1235
533381,1265,1235
533382,1265,1235
533383,1265,1235
533384,1265,1235
533385,1265,1235
533386,1265,1235
533387,1265,1235
533388,1265,1235
533389,1265,1235
533390,1265,1235
533391,1265,1235
533392,1265,1235
533393,1265,1235
533394,1265,1235
533395,1265,1235
533396,1265,1235
533397,1265,1235
533398,1265,1235
533399,1265,1235
533400,1265,1235
533401,1265,1235
533402,1265,1235
533403,1265,1235
533404,1265,1235
533405,1265,1235
533406,1265,1235
533407,1265,1235
533408,1265,1235
533409,1265,1235
533410,1265,1235
533411,1265,1235
533412,1265,1235
533413,1265,1235
533414,1265,1235
533415,1265,1235
533416,1265,1235
533417,1265,1235
533418,1265,1235
533419,1265,1235
533420,1265,1235
533421,1265,1235
533422,1265,1235
533423,1265,1235
533424,1265,1235
533425,1265,1235
533426,1265,1235
533427,1265,1235
533428,1265,1235
533429,1265,1235
533430,1265,1235
533431,1265,1235
533432,1265,1235
533433,1265,1235
533434,1265,1235
533435,1265,1235
533436,1265,1235
533437,1265,1235
533438,1265,1235
533439,1265,1235
533440,1265,1235
533441,1265,1235
533442,1265,1235
533443,1265,1235
533444,1265,1235
533445,1265,1235
533446,1265,1235
533447,1265,1235
533448,1265,1235
533449,1265,1235
533450,1265,1235
533451,1265,1235
533452,1265,1235
533453,1265,1235
533454,1265,1235
533455,1265,1235
533456,1265,1235
533457,1265,1235
533458,1265,1235
533459,1265,1235
533460,1265,1235
533461,1265,1235
533462,1265,1235
533463,1265,1235
533464,1265,1235
533465,1265,1235
533466,1265,1235
533467,1265,1235
533468,1265,1235
533469,1265,1235
533470,1265,1235
533471,1265,1235
533472,1265,1235
533473,1265,1235
533474,1265,1235
533475,1265,1235
533476,1265,1235
533477,1265,1235
533478,1265,1235
533479,1265,1235
533480,1265,1235
533481,1265,1235
533482,1265,1235
533483,1265,1235
533484,1265,1235
533485,1265,1235
533486,1265,1235
533487,1265,1235
533488,1265,1235
533489,1265,1235
533490,1265,1235
533491,1265,1235
533492,1265,1235
533493,1265,1235
533494,1265,1235
533495,1265,1235
533496,1265,1235
533497,1265,1235
533498,1265,1235
533499,1265,1235
533500,1265,1235
533501,1265,1235
533502,1265,1235
533503,1265,1235
533504,1265,1235
533505,1265,1235
533506,1265,1235
533507,1265,1235
533508,1265,1235
533509,1265,1235
533510,1265,1235
533511,1265,1235
533512,1265,1235
533513,1265,1235
533514,1265,1235
533515,1265,1235
533516,1265,1235
533517,1265,1235
533518,1265,1235
533519,1265,1235
533520,1265,1235
533521,1265,1235
533522,1265,1235
533523,1265,1235
533524,1265,1235
533525,1265,1235
533526,1265,1235
533527,1265,1235
533528,1265,1235
533529,1265,1235
533530,1265,1235
533531,1265,1235
533532,1265,1235
533533,1265,1235
533534,1265,1235
533535,1265,1235
533536,1265,1235
533537,1265,1235
533538,1265,1235
533539,1265,1235
533540,1265,1235
533541,1265,1235
533542,1265,1235
533543,1265,1235
533544,1265,1235
533545,1265,1235
533546,1265,1235
533547,1265,1235
533548,1265,1235
533549,1265,1235
533550,1265,1235
533551,1265,1235
533552,1265,1235
533553,1265,1235
533554,1265,1235
533555,1265,1235
533556,1265,1235
533557,1265,1235
533558,1265,1235
533559,1265,1235
533560,1265,1235
533561,1265,1235
533562,1265,1235
533563,1265,1235
533564,1265,1235
533565,1265,1235
533566,1265,1235
533567,1265,1235
533568,1265,1235
533569,1265,1235
533570,1265,1235
533571,1265,1235
533572,1265,1235
533573,1265,1235
533574,1265,1235
533575,1265,1235
533576,1265,1235
533577,1265,1235
533578,1265,1235
533579,1265,1235
533580,1265,1235
533581,1265,1235
533582,1265,1235
533583,1265,1235
533584,1265,1235
533585,1265,1235
533586,1265,1235
533587,1265,1235
533588,1265,1235
533589,1265,1235
533590,1265,1235
533591,1265,1235
533592,1265,1235
533593,1265,1235
533594,1265,1235
533595,1265,1235
533596,1265,1235
533597,1265,1235
533598,1265,1235
533599,1265,1235
533600,1265,1235
533601,1265,1235
533602,1265,1235
533603,1265,1235
533604,1265,1235
533605,1265,1235
533606,1265,1235
533607,1265,1235
533608,1265,1235
533609,1265,1235
533610,1265,1235
533611,1265,1235
533612,1265,1235
533613,1265,1235
533614,1265,1235
533615,1265,1235
533616,1265,1235
533617,1265,1235
533618,1265,1235
533619,1265,1235
533620,1265,1235
533621,1265,1235
533622,1265,1235
533623,1265,1235
533624,1265,1235
533625,1265,1235
533626,1265,1235
533627,1265,1235
533628,1265,1235
533629,1265,1235
533630,1265,1235
533631,1265,1235
533632,1265,1235
533633,1265,1235
533634,1265,1235
533635,1265,1235
533636,1265,1235
533637,1265,1235
533638,1265,1235
533639,1265,1235
533640,1265,1235
533641,1265,1235
533642,1265,1235
533643,1265,1235
533644,1265,1235
533645,1265,1235
533646,1265,1235
533647,1265,1235
533648,1265,1235
533649,1265,1235
533650,1265,1235
533651,1265,1235
533652,1265,1235
533653,1265,1235
533654,1265,1235
533655,1265,1235
533656,1265,1235
533657,1265,1235
533658,1265,1235
533659,1265,1235
533660,1265,1235
533661,1265,1235
533662,1265,1235
533663,1265,1235
533664,1265,1235
533665,1265,1235
533666,1265,1235
533667,1265,1235
533668,1265,1235
533669,1265,1235
533670,1265,1235
533671,1265,1235
533672,1265,1235
533673,1265,1235
533674,1265,1235
533675,1265,1235
533676,1265,1235
533677,1265,1235
533678,1265,1235
533679,1265,1235
533680,1265,1235
533681,1265,1235
533682,1265,1235
533683,1265,1235
533684,1265,1235
533685,1265,1235
533686,1265,1235
533687,1265,1235
533688,1265,1235
533689,1265,1235
533690,1265,1235
533691,1265,1235
533692,1265,1235
533693,1265,1235
533694,1265,1235
533695,1265,1235
533696,1265,1235
533697,1265,1235
533698,1265,1235
533699,1265,1235
533700,1265,1235
533701,1265,1235
533702,1265,1235
533703,1265,1235
533704,1265,1235
533705,1265,1235
533706,1265,1235
533707,1265,1235
533708,1265,1235
533709,1265,1235
533710,1265,1235
533711,1265,1235
533712,1265,1235
533713,1265,1235
533714,1265,1235
533715,1265,1235
533716,1265,1235
533717,1265,1235
533718,1265,1235
533719,1265,1235
533720,1265,1235
533721,1265,1235
533722,1265,1235
533723,1265,1235
533724,1265,1235
533725,1265,1235
533726,1265,1235
533727,1265,1235
533728,1265,1235
533729,1265,1235
533730,1265,1235
533731,1265,1235
533732,1265,1235
533733,1265,1235
533734,1265,1235
533735,1265,1235
533736,1265,1235
533737,1265,1235
533738,1265,1235
533739,1265,1235
533740,1265,1235
533741,1265,1235
533742,1265,1235
533743,1265,1235
533744,1265,1235
533745,1265,1235
533746,1265,1235
533747,1265,1235
533748,1265,1235
533749,1265,1235
533750,1265,1235
533751,1265,1235
533752,1265,1235
533753,1265,1235
533754,1265,1235
533755,1265,1235
533756,1265,1235
533757,1265,1235
533758,1265,1235
533759,1265,1235
533760,1265,1235
533761,1265,1235
533762,1265,1235
533763,1265,1235
533764,1265,1235
533765,1265,1235
533766,1265,1235
533767,1265,1235
533768,1265,1235
533769,1265,1235
533770,1265,1235
533771,1265,1235
533772,1265,1235
533773,1265,1235
533774,1265,1235
533775,1265,1235
533776,1265,1235
533777,1265,1235
533778,1265,1235
533779,1265,1235
533780,1265,1235
533781,1265,1235
533782,1265,1235
533783,1265,1235
533784,1265,1235
533785,1265,1235
533786,1265,1235
533787,1265,1235
533788,1265,1235
533789,1265,1235
533790,1265,1235
533791,1265,1235
533792,1265,1235
533793,1265,1235
533794,1265,1235
533795,1265,1235
533796,1265,1235
533797,1265,1235
533798,1265,1235
533799,1265,1235
533800,1265,1235
533801,1265,1235
533802,1265,1235
533803,1265,1235
533804,1265,1235
533805,1265,1235
533806,1265,1235
533807,1265,1235
533808,1265,1235
533809,1265,1235
533810,1265,1235
533811,1265,1235
533812,1265,1235
533813,1265,1235
539209,1265,1235
539902,1265,1235
542134,1265,1235
548870,1265,1235
549013,1265,1235
549024,1265,1235
549026,1265,1235
549032,1265,1235
549033,1265,1235
549036,1265,1235
549048,1265,1235
549049,1265,1235
549073,1265,1235
549074,1265,1235
549082,1265,1235
549093,1265,1235
549116,1265,1235
19123,1256,1236
27814,1256,1236
43093,1256,1236
44921,1256,1236
45203,1266,1236
45304,1256,1236
51241,1256,1236
48734,0,1236
48854,1256,1236
50357,1256,1236
50895,1256,1236
50977,1256,1236
17112,1256,1237
18131,1267,1237
19121,1259,1237
20254,1256,1237
41255,1256,1237
41989,1256,1237
42008,1256,1237
42314,0,1237
42757,1256,1237
47304,1256,1237
43483,1256,1237
50369,1256,1237
50747,1256,1237
12923,1268,1238
12924,1268,1238
15373,1268,1238
16204,1268,1238
16941,1268,1238
17014,1268,1238
17460,1268,1238
19536,1268,1238
20761,1268,1238
22177,1268,1238
22319,1268,1238
27825,1268,1238
26000,1268,1238
27590,1268,1238
28526,1268,1238
29868,1268,1238
33399,0,1238
33517,1268,1238
37940,1268,1238
38026,1268,1238
38180,1268,1238
39787,1268,1238
40234,1268,1238
40676,1268,1238
40936,1268,1238
41158,1268,1238
41907,1268,1238
42706,1268,1238
42996,1268,1238
47265,1268,1238
43220,1268,1238
43539,1268,1238
44200,1268,1238
46535,1265,1238
46535,1268,1238
51347,1268,1238
48042,1268,1238
48251,1268,1238
49084,1268,1238
49875,1268,1238
50358,1268,1238
50844,1268,1238
50879,1268,1238
51624,1268,1238
52349,1268,1238
104936,1268,1238
109659,1268,1238
110714,1268,1238
112872,1268,1238
385026,1268,1238
385028,1268,1238
385029,1268,1238
385030,1268,1238
385031,1268,1238
531199,1268,1238
534192,1268,1238
534193,1268,1238
534194,1268,1238
534195,1268,1238
534196,1268,1238
534197,1268,1238
534198,1268,1238
534199,1268,1238
534200,1268,1238
534201,1268,1238
534202,1268,1238
534203,1268,1238
534204,1268,1238
534205,1268,1238
534206,1268,1238
534207,1268,1238
534208,1268,1238
534209,1268,1238
534210,1268,1238
534211,1268,1238
534212,1268,1238
534213,1268,1238
534214,1268,1238
534215,1268,1238
534216,1268,1238
534217,1268,1238
534218,1268,1238
534219,1268,1238
534220,1268,1238
534221,1268,1238
534222,1268,1238
534223,1268,1238
534224,1268,1238
534225,1268,1238
534226,1268,1238
534227,1268,1238
534228,1268,1238
534229,1268,1238
534230,1268,1238
534231,1268,1238
534232,1268,1238
534233,1268,1238
534234,1268,1238
534235,1268,1238
534236,1268,1238
534237,1268,1238
534238,1268,1238
534239,1268,1238
534240,1268,1238
534241,1268,1238
534242,1268,1238
534243,1268,1238
534244,1268,1238
534245,1268,1238
534246,1268,1238
534247,1268,1238
534248,1268,1238
534249,1268,1238
534250,1268,1238
534251,1268,1238
534252,1268,1238
534253,1268,1238
534254,1268,1238
534255,1268,1238
534256,1268,1238
534257,1268,1238
534258,1268,1238
534259,1268,1238
534260,1268,1238
534261,1268,1238
534262,1268,1238
534263,1268,1238
534264,1268,1238
534265,1268,1238
534266,1268,1238
534267,1268,1238
534268,1268,1238
534269,1268,1238
534270,1268,1238
534271,1268,1238
534272,1268,1238
534273,1268,1238
534274,1268,1238
534275,1268,1238
534276,1268,1238
534277,1268,1238
534278,1268,1238
534279,1268,1238
534280,1268,1238
534281,1268,1238
534282,1268,1238
534283,1268,1238
534284,1268,1238
534285,1268,1238
534286,1268,1238
534287,1268,1238
534288,1268,1238
534289,1268,1238
534290,1268,1238
534291,1268,1238
534292,1268,1238
534293,1268,1238
534294,1268,1238
534295,1268,1238
534296,1268,1238
534297,1268,1238
534298,1268,1238
534299,1268,1238
534300,1268,1238
534301,1268,1238
534302,1268,1238
534303,1268,1238
534304,1268,1238
534305,1268,1238
534306,1268,1238
534307,1268,1238
534308,1268,1238
534309,1268,1238
534310,1268,1238
534311,1268,1238
534312,1268,1238
534313,1268,1238
534314,1268,1238
534315,1268,1238
534316,1268,1238
534317,1268,1238
534318,1268,1238
534319,1268,1238
534320,1268,1238
534321,1268,1238
534322,1268,1238
534323,1268,1238
534324,1268,1238
534325,1268,1238
534326,1268,1238
534327,1268,1238
534328,1268,1238
534329,1268,1238
534330,1268,1238
534331,1268,1238
534332,1268,1238
534333,1268,1238
534334,1268,1238
534335,1268,1238
534336,1268,1238
534337,1268,1238
534338,1268,1238
534339,1268,1238
534340,1268,1238
534341,1268,1238
534342,1268,1238
534343,1268,1238
534344,1268,1238
534345,1268,1238
534346,1268,1238
534347,1268,1238
534348,1268,1238
534349,1268,1238
534350,1268,1238
534351,1268,1238
534352,1268,1238
534353,1268,1238
534354,1268,1238
534355,1268,1238
534356,1268,1238
534357,1268,1238
534358,1268,1238
534359,1268,1238
534360,1268,1238
534361,1268,1238
534362,1268,1238
534363,1268,1238
534364,1268,1238
534365,1268,1238
534366,1268,1238
534367,1268,1238
534368,1268,1238
534369,1268,1238
534370,1268,1238
534371,1268,1238
534372,1268,1238
534373,1268,1238
534374,1268,1238
534375,1268,1238
534376,1268,1238
534377,1268,1238
534378,1268,1238
534379,1268,1238
534380,1268,1238
534381,1268,1238
534382,1268,1238
534383,1268,1238
534384,1268,1238
534385,1268,1238
534386,1268,1238
534387,1268,1238
534388,1268,1238
534389,1268,1238
534390,1268,1238
534391,1268,1238
534392,1268,1238
534393,1268,1238
534394,1268,1238
534395,1268,1238
534396,1268,1238
534397,1268,1238
534398,1268,1238
534399,1268,1238
534400,1268,1238
534402,1268,1238
534403,1268,1238
534404,1268,1238
534405,1268,1238
534406,1268,1238
534407,1268,1238
534408,1268,1238
534409,1268,1238
534410,1268,1238
534411,1268,1238
534412,1268,1238
534413,1268,1238
534414,1268,1238
534415,1268,1238
534416,1268,1238
534417,1268,1238
534418,1268,1238
534419,1268,1238
534420,1268,1238
534421,1268,1238
534422,1268,1238
534423,1268,1238
534424,1268,1238
534425,1268,1238
534426,1268,1238
534427,1268,1238
534428,1268,1238
534429,1268,1238
534430,1268,1238
534431,1268,1238
534432,1268,1238
534433,1268,1238
534434,1268,1238
534435,1268,1238
534436,1268,1238
534437,1268,1238
534438,1268,1238
534439,1268,1238
534440,1268,1238
534441,1268,1238
534442,1268,1238
534443,1268,1238
534444,1268,1238
534445,1268,1238
534446,1268,1238
534447,1268,1238
534448,1268,1238
534449,1268,1238
534450,1268,1238
534451,1268,1238
534452,1268,1238
534453,1268,1238
534454,1268,1238
534455,1268,1238
534456,1268,1238
534457,1268,1238
534458,1268,1238
534459,1268,1238
534460,1268,1238
534461,1268,1238
534462,1268,1238
534463,1268,1238
534464,1268,1238
534465,1268,1238
534466,1268,1238
534467,1268,1238
534468,1268,1238
534469,1268,1238
534470,1268,1238
534471,1268,1238
537635,1268,1238
539575,1268,1238
539594,1268,1238
539606,1268,1238
539918,1268,1238
542025,1268,1238
542117,1268,1238
548857,1268,1238
549158,1268,1238
549174,1268,1238
549838,1268,1238
550174,1268,1238
42260,1262,1239
43429,1269,1239
45592,1269,1239
48018,1269,1239
101398,1269,1239
102044,1269,1239
104292,1269,1239
107392,1269,1239
38893,1268,1240
47878,1270,1240
52172,1270,1240
52324,1270,1240
104190,1270,1240
109968,1270,1240
111945,1270,1240
3403,1271,1241
4108,1271,1241
12925,1271,1241
12926,1271,1241
12927,1271,1241
14066,1271,1241
15262,1271,1241
16962,1271,1241
16970,1271,1241
17086,1271,1241
17088,1271,1241
17456,1271,1241
17466,1271,1241
26853,1271,1241
37521,0,1241
37975,1271,1241
37978,1271,1241
42039,0,1241
39334,1271,1241
40148,1271,1241
40271,1271,1241
40568,1271,1241
40883,1271,1241
41626,1271,1241
41631,1271,1241
42334,1271,1241
47345,1271,1241
47570,1271,1241
